,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,target
285,0.06047477494,0.04144223668,0.1527949951,0.4864465653,0.8487901148,0.4696116812,0.4630187582,0.114288968,0.06795570622,0.8572803191,1.0,1.0,0.0840695714,0.04184073159,0.03575120481,0.1453271702,0.4183962329,0.8905928821,0.6030774233,0.5098674241,0.06078134231,0.04920524256,0.9350560097,0.8001602184,0.5090161844,0.08157588619,0.04762929792,0.03711290648,0.1377737885,0.3737863661,0.6418115527,0.6112344227,0.7361402051,0.1425823237,0.1164399362,0.7170285789,0.2137939517,0.0932166676,0.1296131865,0.09244778301,0.03714290313,0.08680009737,0.2798933056,0.529005012,0.5451112061,0.7947844068,0.6212934148,0.336088629,0.602654769,0.1752412932,0.08196010344,0.2302545088,0.2318771018,0.1442495231,0.1489153286,0.3139479886,0.6405933319,0.635114342,0.5800011395,1.0,1.0,0.5531112997,0.2003812493,0.1077910472,1.0,1.0,1.0,0.8486486811,0.5353418574,0.7250260923,0.5185761252,0.554253263,0.1521970482,0.2880869346,1.0,0.2604150112,0.1555886808,0.4817449513,0.3249284155,0.4010044101,1.0,0.9221441907,0.7748498147,0.5886513779,0.789994267,2373.304805,2367.47216,2515.936275,2310.441242,2254.252262,2415.265218,2493.209489,2441.200721,2371.075028,2328.524855,2507.31733,2585.962034,2717.409081,14
286,0.4595307545,0.46365786,0.5270766981,0.5311969549,0.4811937074,0.4989770257,0.6340592909,0.1781668411,0.1954739897,0.3407893706,0.3716349705,0.4151793919,0.2244274839,0.2294966179,0.2352439018,0.2336046477,0.2210137437,0.2593701115,0.2687331973,0.3186216577,0.04845798556,0.0532575785,0.1301089262,0.1539986818,0.1426981536,0.06405377739,0.06221570055,0.06338872065,0.05981434726,0.05943803751,0.09262969957,0.09455243157,0.1073661964,0.009423765698,0.01370670161,0.02587522312,0.03448219622,0.03438761848,0.01506214781,0.01375823281,0.01297225126,0.01025914458,0.01096854774,0.01491759294,0.01671488058,0.0208422264,0.03581021718,0.04638237678,0.01729545341,0.01591165802,0.02202890508,0.04028139488,0.02911324707,0.03262877714,0.03732048382,0.0285919096,0.01833406856,0.019222601,0.01976572963,0.1692536251,0.1787850261,0.1351901739,0.09832793776,0.09679039877,0.2163679372,0.2043522788,0.2027872638,0.1929582509,0.1788466736,0.1252862857,0.1299474723,0.1651020326,0.3878358276,0.435342908,0.3678199296,0.3494691915,0.3959884498,0.5224601118,0.4728442075,0.4429909111,0.4131212789,0.4578481456,0.3702855576,0.3307802819,0.3931220274,2390.239219,2374.079451,2533.442454,2554.35162,2559.696744,2373.83886,2415.663427,2390.414139,2415.850438,2439.77539,2472.125443,2510.083426,2522.650307,14
287,0.565735151,0.5623684537,0.5714402097,0.5905693096,0.5959144308,0.6085865347,0.6750961128,0.2321551642,0.255061442,0.3895100663,0.4050320576,0.444279059,0.280384244,0.2857715701,0.2944511149,0.2866523965,0.2714489585,0.3063413129,0.3079853884,0.3577498022,0.08749863279,0.07655277157,0.1659543506,0.201925371,0.1953127559,0.08760062591,0.08982746235,0.0925890951,0.08805905208,0.08219719627,0.1270658069,0.1271793367,0.1371995763,0.01919428313,0.01878024755,0.03733048726,0.05058010216,0.05264210384,0.02021686015,0.01901159013,0.01844736391,0.01434493683,0.01604350535,0.0253684281,0.02588101075,0.02883561989,0.02739311102,0.03394601362,0.01214575787,0.01532611507,0.0251171383,0.02847618776,0.02112627538,0.02290700888,0.02139505649,0.01593088565,0.01197396679,0.01280087451,0.01232684027,0.182327985,0.1616445845,0.09184844693,0.06815884407,0.06992473289,0.1829478677,0.174589889,0.167357484,0.1519313805,0.1366390606,0.09199730502,0.09330158819,0.1131204699,0.3814046692,0.4475859608,0.309417645,0.3176244143,0.3865956642,0.5001576172,0.4357388806,0.416205973,0.3958459235,0.4311807801,0.3435599271,0.2985881495,0.3338694563,2403.074045,2381.335876,2533.354147,2548.387325,2537.765817,2373.890448,2415.723465,2390.361467,2415.925671,2439.807797,2472.243401,2510.131742,2522.744949,14
288,0.4652223712,0.4871868107,0.5868955558,0.2902130386,0.7024299676,0.8896100905,0.7141569131,0.3308297505,0.1470822449,0.4796965527,0.4099608239,0.3198214585,0.1746331698,0.2595118426,0.6484379621,0.9853587019,0.8035913563,0.6111850146,1.0,0.9291843027,0.2638561972,0.2405941273,0.9917902798,1.0,1.0,0.127097005,0.4577607981,0.6281844802,0.9335815373,0.6191695204,0.5683320464,0.7541359184,1.0,0.3325148066,0.5273196244,0.967431163,0.7443894672,0.693326816,0.3663899274,0.7624843917,0.8144356422,0.946828151,0.498162827,0.5027397714,0.3060790602,0.4977917916,1.0,1.0,0.5814663728,0.5241192191,0.4416628289,1.0,1.0,0.5208002352,1.0,0.5039380437,0.3327698793,0.2058274819,0.2599803385,0.8226466187,0.7336685485,0.2762639162,0.5114125631,0.4714737924,0.5595182019,0.8243918066,0.511911077,0.4325451031,0.2267265361,0.307230454,0.2038812232,0.1616079909,0.1416043696,0.2932262936,0.4454673951,0.4197386266,0.2199045987,0.3549283046,0.576363162,1.0,0.57373344,0.18828131,0.2644531549,0.2286293259,0.2002647645,728.0176908,647.8731114,581.6608514,578.1319363,593.1840995,639.6643598,601.4286248,620.970128,633.6941029,610.6944309,616.6529327,597.9589298,578.4745534,14
289,0.4700837791,0.4858018483,0.5816696114,0.3067505321,0.7145750768,0.8563741691,0.7197326754,0.4461143803,0.1681326065,0.4613187335,0.66349491,0.7363508311,0.1703213194,0.2760385276,0.6731861583,0.9970468177,0.8221604273,0.5868756461,1.0,0.9019816281,0.9819215578,0.3677180527,0.9950202803,1.0,0.4119832048,0.12937417,0.4975572854,0.6286276147,0.928193438,0.6200992845,0.5542307766,0.7378185468,1.0,1.0,0.7670340446,0.9757094848,0.8760222931,0.2458891568,0.3775084951,0.7940298264,0.8176020401,0.9382279466,0.5090716251,0.4761066696,0.2996335019,0.4942399063,0.6056269998,1.0,0.5882676719,0.5617528834,0.2734000388,1.0,1.0,0.5096677072,1.0,0.4897727363,0.3198733654,0.1967330442,0.261512071,0.6214362662,0.764859391,0.2889459879,0.6810554944,0.6549478817,0.5296395291,0.8422998917,0.4866319462,0.4280660744,0.2254637689,0.3086742501,0.1901071802,0.1611908855,0.1843641289,0.3537027924,0.4655530991,0.8452012186,1.0,0.3515566424,0.6125850486,1.0,0.5439991818,0.1909511068,0.2602369668,0.2180798906,0.2059116125,684.4464195,629.8908745,581.6505962,575.1463218,600.0558509,639.7764169,600.0247405,623.4278761,631.5220767,609.4801896,617.7825453,595.1725597,579.5004129,14
290,0.3923988075,0.4715118613,0.6035062036,0.4272256508,0.5897231953,0.8768081158,0.8808869585,0.151116563,0.145444369,0.4501510917,0.6206477541,0.4845944129,0.133341927,0.3119893366,0.671563765,0.9975111259,0.8150618317,0.5296262686,1.0,1.0,0.4753963768,0.3463777652,1.0,1.0,0.3527141681,0.1723821318,0.6294653394,0.5943208981,0.7888427692,0.4729648888,0.4584989463,0.5604802756,0.9967467901,1.0,0.895891252,0.8164737888,0.9028050766,0.7175044712,0.5321847758,0.7905314514,0.741488058,1.0,0.5323792361,0.3553607861,0.2302493576,0.4074602545,0.5076355539,1.0,0.4077708562,0.5013562555,0.6429197849,1.0,1.0,0.3734499112,0.7336808387,0.3527103289,0.2617255268,0.1747570758,0.2351022078,0.2606466936,0.5301728276,0.2858195942,0.8351600267,1.0,0.3631200751,0.7217132408,0.5598027136,0.3829480468,0.192498012,0.267724169,0.1936086865,0.1819248677,0.05764083517,0.2956736494,0.5745723278,0.6651704723,0.8561744794,0.3880056668,0.6642539946,1.0,0.5226804499,0.1825082982,0.2178460535,0.2292113459,0.3393824332,698.3398816,634.1477388,581.6415836,574.8970529,598.1576602,639.6783593,599.3665885,624.841964,630.2728975,608.797018,618.2444594,593.6729276,580.1213385,14
291,0.3112751757,0.6682169234,0.787361177,0.6489258086,0.5437798439,1.0,0.844201428,0.1332317526,0.1747039595,0.7138319894,0.8909463974,0.5420227351,0.1428594466,0.4319403982,0.720326828,0.9094795337,0.6677299937,0.5298309589,0.904039246,1.0,0.2562510462,0.3718333158,0.9939396489,1.0,0.7135686282,0.3384558444,0.7685341088,0.7969262566,0.772775419,0.4357830071,0.4424297276,0.4141127841,0.7218223715,0.7834473656,0.9080068433,0.7089507843,0.6519569364,0.4392607874,1.0,0.8962659568,0.7144483837,1.0,0.4970299185,0.310903417,0.2175458834,0.3203585982,1.0,1.0,0.3208602181,0.546447261,0.3455164913,0.9260012294,1.0,0.4252744455,0.4650331846,0.2366004264,0.2989855264,0.1832519355,0.1754579579,0.289017649,0.4167520705,0.3888365774,0.7119056188,0.492907315,0.39591657,0.7028159932,0.967653278,0.4435216281,0.1830087725,0.2689585781,0.2146704931,0.1887743184,0.1156589181,0.2743312001,0.6489309894,0.6195704988,1.0,0.4244064827,0.7110680632,1.0,0.4507882765,0.1931712832,0.2494278881,0.2719561885,0.4756307142,662.7172496,633.2123483,581.6153264,584.2313987,637.0508684,639.3670291,598.6591971,626.7960603,628.553674,607.9249513,618.7287065,591.7323298,581.0292866,14
292,0.4809418081,0.4876907797,0.5502317994,0.37476637,0.7272309633,0.8035263936,0.7455173,0.5560884364,0.2266708793,0.418168173,0.6222498249,0.4837797946,0.1565588405,0.3277422176,0.7311483283,1.0,0.8883892089,0.5442562755,1.0,0.8454360006,1.0,0.395211734,1.0,1.0,0.4710476883,0.143021239,0.6051733364,0.6320036316,0.8664543506,0.6303328906,0.5249108707,0.6952580283,1.0,0.7453223045,0.7472139981,0.9617129145,0.7810247327,0.261901811,0.420756476,0.864659064,0.8346350021,0.8976387402,0.5542851376,0.4053286875,0.2833808953,0.4780090788,0.3949151972,1.0,0.5744500198,0.5245577988,0.3966643153,1.0,1.0,0.4837982939,0.9421249362,0.4638016877,0.292813204,0.1784144757,0.2631501757,0.5390658496,0.7562000379,0.3146626813,0.7655955038,0.8488032925,0.4554892083,0.878071668,0.449158545,0.3927723799,0.229853962,0.3063808573,0.1680671371,0.1610818767,0.2207129032,0.4206575866,0.5071547463,0.8054159489,1.0,0.3516866892,0.7114740886,1.0,0.4661931107,0.204923696,0.2460449389,0.202183302,0.231266614,657.1833381,620.2681506,581.5334683,594.1062997,634.2970914,638.77385,598.0955702,629.1774321,626.468711,606.9716085,619.1510662,589.5433579,582.280227,14
293,0.3633293911,0.5525610499,0.679390817,0.5398630763,0.5838348798,0.940389593,0.8754320083,0.4310293761,0.2304502393,0.5213103519,0.8181311462,0.6412357022,0.1351591612,0.4041021712,0.7050068073,0.9639572757,0.7344101925,0.5384682556,1.0,1.0,0.8368057849,0.4980363289,0.9946300876,1.0,0.2991462227,0.2583324714,0.7507092549,0.6418776307,0.72478438,0.4296746495,0.4407929578,0.4968105879,0.9415515643,1.0,1.0,0.7812700982,0.8015841959,0.6939722441,0.7513769722,0.8063483883,0.739940576,1.0,0.5015678741,0.2990102424,0.22912719,0.3949683559,0.3564655692,0.9924849142,0.3679161986,0.5792890611,0.9285926983,1.0,1.0,0.3383772756,0.5599125743,0.2628166654,0.2897583687,0.1661301782,0.2112341482,0.2538998794,0.502679112,0.3588573489,0.8857886611,1.0,0.3634507115,0.7788513898,0.6964761395,0.3835166133,0.1874745993,0.2855577471,0.1973870457,0.1970659207,0.07182286074,0.331767325,0.6299406105,0.6076869642,0.5693447571,0.4270336741,0.7806960849,1.0,0.4455965547,0.1875772045,0.2328437164,0.2578302322,0.4789315762,652.3065294,623.5800977,581.4537616,581.5652463,584.5689699,638.358882,597.9139978,630.5083012,625.3006237,606.4966034,619.3413397,588.3681135,583.0302377,14
294,0.4416029351,0.4929159711,0.5668897702,0.425460639,0.6589887478,0.8256767649,0.8265721808,0.1277016389,0.1203225215,0.407070524,0.6846919625,0.3227925484,0.1347112364,0.3839021433,0.7403230546,1.0,0.7952981559,0.5292038672,1.0,0.8753787327,0.3203045758,0.2092486185,1.0,1.0,0.3006935945,0.1857887645,0.7250810954,0.6085090872,0.7524400489,0.4865956592,0.4708591983,0.5867022862,1.0,0.9392862712,0.6230989476,0.8649199013,0.7559017554,0.4750362376,0.536564764,0.8547347271,0.8079820223,0.9381846973,0.5094076747,0.3242570858,0.2439512401,0.4299940916,1.0,1.0,0.4636139807,0.4834501375,0.3907036777,1.0,1.0,0.3886819933,0.7609485199,0.3332967883,0.2725982619,0.1594820911,0.2438101594,0.3478317526,0.4521347728,0.3234929782,0.6703808982,0.327830682,0.3596744485,0.8416167123,0.4960349075,0.3491464505,0.1933590103,0.2884952071,0.169380927,0.1732728969,0.08364217144,0.2663875276,0.5681427478,0.7235953536,0.5171826644,0.3846842418,0.7913489538,1.0,0.4295968834,0.1848325013,0.2238179401,0.2138742838,0.3333279135,661.4390337,627.6554748,581.3319892,582.1805763,595.1459731,637.8609697,597.8238381,631.9239884,624.0434115,606.0586738,619.5216349,587.1478461,583.8400899,14
295,0.4683568016,0.4943737213,0.5434677936,0.4079007184,0.6946778986,0.8032734711,0.7976411137,0.1044426477,0.1326477957,0.3945723455,0.6325681668,0.1854076288,0.1394278798,0.3877964016,0.7612555,1.0,0.808554301,0.5309203491,1.0,0.8344527654,0.1561581347,0.1605491948,1.0,1.0,0.4513919779,0.1749177966,0.7193944678,0.62273689,0.7704217962,0.5195943561,0.4887206861,0.6244359737,1.0,0.5037386338,0.476917045,0.895892899,0.694887205,0.3561749195,0.5012998954,0.8871491569,0.8366256455,0.902680097,0.513597966,0.3346888938,0.2566292022,0.4459235298,1.0,1.0,0.5041604269,0.444534708,0.2061685369,1.0,1.0,0.4260079065,0.8157577079,0.3575767386,0.2748351489,0.1621255093,0.2530867065,0.5771865429,0.5370872777,0.3278371021,0.6297887869,0.314702979,0.3785070263,0.8784297697,0.4640407073,0.3490599898,0.1997118388,0.2950384038,0.163209293,0.1670730302,0.09815432071,0.2829723813,0.5488703357,0.8771541317,0.9684095505,0.372440918,0.8040684786,1.0,0.4160818328,0.1879731866,0.2284450781,0.2047384133,0.296625854,649.0439386,625.5874779,581.2254501,587.8179551,624.7244051,637.4759958,597.8225854,632.9092786,623.1567915,605.8041986,619.6398729,586.3027281,584.3855671,14
296,0.4946938095,0.5033271407,0.5269187262,0.4059244561,0.7374430864,0.7840674524,0.7817316951,0.3827765196,0.2173203171,0.3874035143,0.6289801196,0.3032385755,0.1432879097,0.4087548307,0.7882371756,1.0,0.8112324479,0.5422661177,1.0,0.7979148458,0.7040413776,0.2896501271,1.0,1.0,0.6347718178,0.1749341324,0.7375470513,0.6433734652,0.7756688314,0.5406760196,0.5083689342,0.650628109,1.0,0.4569163252,0.5811872741,0.9202712928,0.6878220528,0.2303735168,0.4917839084,0.9236778831,0.8653484717,0.8730532509,0.516849183,0.335298035,0.2682262742,0.4653480687,0.6736110742,1.0,0.5362155487,0.4258437111,0.3537277955,1.0,1.0,0.4613125007,0.8391912545,0.3663210237,0.2795037402,0.163724062,0.2614440633,0.8007364908,0.7185793895,0.3421663678,0.7648216733,0.9046382083,0.3954597922,0.9228226903,0.4442247488,0.3462857041,0.2049811969,0.3049174008,0.1577455957,0.1643536854,0.220585138,0.3936130019,0.5439164845,0.7554979694,0.881184995,0.3667552724,0.8467190924,1.0,0.3962043009,0.1918987392,0.2360122558,0.1989381185,0.2835956917,631.457982,621.7607394,580.9616058,586.4008102,633.8289069,636.6809767,597.9632506,634.7036124,621.5195935,605.4315136,619.8525946,584.7566878,585.0700515,14
297,0.5493015188,0.5286806407,0.471360369,0.3876679838,0.7881164194,0.7371275127,0.7428471081,0.1701192571,0.1400060632,0.3914550885,0.7326412014,0.4319214712,0.1654961827,0.4120694082,0.8274509941,0.9242061234,0.8374898334,0.5292756534,1.0,0.7467899474,0.4249632875,0.218869171,0.9626629466,1.0,0.1952992488,0.1605701298,0.6967118973,0.7133309325,0.7981034197,0.6346763681,0.5260926097,0.7427740774,1.0,1.0,0.6149966972,1.0,0.7967785809,0.2529696243,0.4437505633,0.9688951595,0.91273816,0.7626737981,0.5446265251,0.3434398548,0.3187066436,0.5537164135,0.8687501782,1.0,0.6433890062,0.4984728805,0.3061438193,1.0,0.9820776127,0.5983955092,0.8816313895,0.4343029176,0.2718226388,0.1807371054,0.2941722828,0.3691544672,0.6126280474,0.3712002196,0.6807047592,0.4072310999,0.5059559392,1.0,0.4068615707,0.3543265759,0.2318031639,0.3076629042,0.1503833423,0.1621715416,0.1664610795,0.364406941,0.5199326423,0.8866898114,0.6062065022,0.3474284496,0.8855036795,1.0,0.3608621267,0.2094312577,0.2462118052,0.1869193443,0.2378980951,626.9751803,620.886952,580.4631395,587.2579683,622.8151212,635.6686274,598.3658971,636.6261768,619.7878167,605.1712831,619.6957539,583.0759366,585.12283,14
298,0.5434241765,0.5286386215,0.4983021955,0.4176695767,0.7726517883,0.7551644883,0.7740728717,0.1535146839,0.1632438197,0.3800897438,0.7790250725,0.2564605593,0.1488626104,0.4672839629,0.8477720099,0.9986353384,0.8016104791,0.5477408363,1.0,0.7392698988,0.2518086337,0.1854464205,1.0,0.9618382491,0.206523714,0.1869014316,0.7941726366,0.6949161286,0.7681553715,0.5597278588,0.5165624069,0.6870634892,1.0,0.4192420906,0.4160657896,0.9482631553,0.7085150938,0.208432429,0.4997819732,0.9957800559,0.9234640105,0.823931508,0.5213343596,0.3070860766,0.2872229631,0.5043919991,1.0,1.0,0.5781922527,0.4514029537,0.1693923427,1.0,0.996241393,0.5321785049,0.8429077124,0.364922375,0.2694973008,0.1670888165,0.2777641556,0.7717163148,0.6231553131,0.3753697397,0.8029931752,0.6059617162,0.4232932097,1.0,0.4253648117,0.335255521,0.2120701578,0.3029117642,0.1504092681,0.163699178,0.2560386409,0.3623768399,0.5491711774,1.0,1.0,0.3644406009,0.9578808919,1.0,0.3572044674,0.1985729994,0.236689584,0.1920479943,0.2824333983,642.3721676,625.6772425,579.7502759,585.4695207,605.5808597,634.5493169,598.9161601,638.0329703,618.3228681,605.1229082,619.475928,581.6773849,585.034525,14
299,0.5395381735,0.5428450482,0.4937469282,0.4308815932,0.7744267705,0.7584400073,0.7864747079,0.3763196795,0.2429597791,0.3765384241,0.7647041575,0.2088730553,0.1465962612,0.4986800601,0.8747878524,1.0,0.772533195,0.5641766743,1.0,0.7222870061,0.8318371812,0.2863046599,1.0,1.0,0.3513388085,0.2072313589,0.8254486922,0.7105465995,0.731283037,0.5316826607,0.5117725463,0.6771168552,1.0,0.7256666789,0.5916861572,0.9257032619,0.7686618759,0.2173990277,0.5315936075,0.9882305473,0.948385954,0.8180488003,0.5073148762,0.28339263,0.2832572018,0.5055621968,0.4383581553,1.0,0.55939518,0.4392964635,0.4370872901,1.0,0.9654570489,0.5341205987,0.7962440351,0.3351684844,0.2657077379,0.1641190789,0.2769795564,1.0,0.7322725148,0.3870263695,0.8308075511,0.6781213409,0.4109383658,0.9940349296,0.4348630182,0.3173917798,0.2064281774,0.299057985,0.1500194159,0.166545931,0.4355173856,0.429534022,0.5580255167,0.8860329809,0.5182890356,0.3746438546,1.0,1.0,0.3362014936,0.1956097375,0.2340586022,0.1950641986,0.3094557592,633.7037049,627.1030672,578.6870715,576.6145868,576.2937822,632.9375152,599.6654048,639.1044428,616.8580532,605.2312778,619.1710364,580.3017294,584.9479477,14
300,0.1303582061,0.1043087003,0.06829793317,0.1617372292,0.1135794987,0.07321632449,0.05365427435,0.1041322596,0.1316835506,0.02653313402,0.04279474072,0.119474935,0.08828844991,0.1863967698,0.1461406049,0.06540510512,0.1400479387,0.1435520023,0.08474561206,0.02908045147,0.348000152,0.3715775475,0.02357421377,0.03915309048,0.1188658849,0.1090700828,0.0728587843,0.08977344993,0.09582637071,0.1892149491,0.2619271887,0.1327069487,0.04347128262,0.2112833165,0.4012974031,0.06387135041,0.2233834063,0.5860463716,0.3707216158,0.2227693011,0.1542109899,0.1619536034,0.236986951,0.2884294005,0.3807890137,0.1146874336,1.0,0.9038990861,0.3214122838,0.6044141337,0.7383314602,1.0,0.8078277223,0.5778235023,0.5354800947,0.4336168451,0.8303715175,0.9267287597,0.3736324169,0.9888049285,1.0,1.0,1.0,0.6674450206,0.5788773842,0.5556382891,0.5736344601,0.5628087414,0.6819729206,1.0,1.0,1.0,0.3815621268,0.6010014375,0.4742929113,0.5192434305,0.4256488721,0.4463595547,0.7185070286,0.8420548123,0.7037965674,0.5975554613,0.5966679294,0.7389668941,0.4760332569,1263.900496,1411.4025,1154.770991,1360.610618,1605.690972,1426.781561,1321.987566,1274.515795,1248.265108,1230.712679,1176.924092,1187.176102,1190.459162,15
301,0.09202694147,0.07309543941,0.06226134153,0.1477938238,0.1248974418,0.09240428774,0.06298613415,0.05258989742,0.1248432468,0.04211651517,0.05793236725,0.1193174492,0.1145219487,0.1661881562,0.1259781068,0.07684401861,0.187647018,0.1074363295,0.0645871314,0.04377395182,0.2461209546,0.208550484,0.02436827746,0.04230147272,0.1089851939,0.08572687658,0.1346183888,0.1174657064,0.08335013091,0.1520906673,0.1773761159,0.1022828731,0.03400589882,0.2260743884,0.3665574396,0.03435444684,0.07789087515,0.1668043978,0.200533866,0.06807789869,0.07797678282,0.1203764676,0.247279769,0.2538207284,0.1793588247,0.06501381189,0.3774431679,0.4266063551,0.1433157635,0.4056689056,0.7414785466,0.689219122,0.5335993884,0.3871477863,0.3783431984,0.3180351236,0.4922499491,0.7038462059,0.2279783989,1.0,1.0,0.7015570213,1.0,0.5816731582,1.0,0.6280237227,0.5514066905,0.652703991,0.6612746975,1.0,1.0,0.7088255242,0.5920095045,0.5991779122,1.0,0.8975970324,0.5951596819,0.4227338967,0.5870640818,0.6647860065,0.6811632635,0.74159593,0.8378392668,0.9721077742,1.0,1254.968738,1415.573658,1155.159479,1256.086004,1304.378723,1424.093611,1319.763364,1274.011473,1247.309672,1230.143425,1175.857734,1188.613826,1188.993466,15
302,0.1615161371,0.1055577766,0.07978748131,0.1839363479,0.09365376382,0.06417241564,0.0424121605,0.4431101657,0.213309543,0.02374498406,0.06522350431,0.2469769911,0.08502638367,0.1550352716,0.112325924,0.07549777519,0.1523586797,0.1552596722,0.08876403658,0.02696116973,0.2488617024,0.3744766155,0.02946561603,0.07074369608,0.1677248456,0.1463568455,0.05794737704,0.08121482167,0.1154265911,0.2496838684,0.2426380265,0.1479035504,0.04758639176,0.3390667781,0.4475040839,0.1246515778,0.4227346845,0.8553646601,0.5775978275,0.414837049,0.3161817957,0.2954633268,0.2754288913,0.4486423586,0.5933951063,0.1553259114,1.0,1.0,0.5888139,0.9450895707,0.7860853448,1.0,0.6414049921,0.5807734996,0.6199213536,0.5694297025,1.0,0.932144936,0.5456072742,0.5877712246,0.6244429204,1.0,1.0,1.0,0.4336505109,0.5672774151,0.6089360336,0.6250046665,0.7167917848,0.9042514792,1.0,1.0,0.7080771531,0.7317232527,0.3093500952,0.4489717542,0.4119762654,0.5471709694,0.7200518186,0.8400496996,0.7865504998,0.7463170486,0.5631672847,0.6433394633,0.3044117316,1318.449518,1434.911443,1158.145346,1252.876295,1314.003526,1412.990227,1311.654444,1271.800011,1243.661006,1226.891077,1172.469193,1194.524626,1183.55534,15
303,0.08620423625,0.06660534028,0.05953171575,0.1532434879,0.1143712711,0.09489872406,0.05377249815,0.601594042,0.3000814982,0.04226696688,0.06145163421,0.07089039341,0.1110808667,0.166782106,0.1030454915,0.08349181002,0.1910706099,0.08916106523,0.06356877028,0.04182828028,1.0,0.3267341408,0.02426812443,0.04787919054,0.07476135787,0.08819239826,0.153131103,0.1095340056,0.07805831905,0.1618862532,0.1528659749,0.08719428217,0.02713124846,0.6098301181,0.5013466445,0.03137004633,0.1098392233,0.2594281626,0.1494225475,0.05775270516,0.08348408954,0.1195950876,0.2630179132,0.2337421008,0.1495607077,0.04757535793,0.3139965862,0.5048677871,0.1368248036,0.5461497522,1.0,0.6134700732,0.42702882,0.3363453777,0.3116550676,0.2866312135,0.4707714703,0.6052570463,0.1564041893,0.533420566,1.0,0.6334211775,1.0,0.5364486638,1.0,0.6169396254,0.5818657306,0.6290180413,0.6007180958,1.0,0.9251563052,0.570977232,0.5009753842,0.6483199178,1.0,0.9439140314,0.3853074029,0.438990474,0.5784362666,0.6205550135,0.6397188446,0.7341888856,0.8773412404,1.0,1.0,1297.846943,1421.809608,1159.552382,1257.801422,1324.547399,1409.305335,1309.245695,1271.197038,1242.557208,1225.519077,1171.653251,1196.341243,1182.008608,15
304,0.09082103787,0.06914292734,0.06959484027,0.1748977558,0.1034444464,0.09433169329,0.05639663544,0.5044415046,0.2290236103,0.04374345841,0.069542183,0.1362933118,0.1181591653,0.1759229556,0.105895624,0.08911109222,0.2087061629,0.08622634531,0.06389261675,0.04146494436,0.3166655604,0.1603817769,0.02530162677,0.04956016685,0.1084328336,0.0917339058,0.1362082692,0.1080772833,0.08681344328,0.1864523068,0.156707166,0.09147377721,0.03007887709,0.3536577988,0.4191180004,0.03843802066,0.0966885356,0.1814285115,0.1787781767,0.06151931666,0.08820545662,0.1316994714,0.2928750698,0.2237086822,0.1716097668,0.05412073843,0.2755545651,0.4612497666,0.173165797,0.5178475666,1.0,0.7537592843,0.4864449058,0.4081753248,0.3807336051,0.3370749455,0.5374069687,0.6790595693,0.1880119404,1.0,1.0,0.7842515536,1.0,0.8834355293,1.0,0.5583987931,0.5718647696,0.6669046813,0.7185414049,1.0,0.9622641201,0.7104959982,0.6319288615,0.5690533213,1.0,0.8030822463,0.6098721625,0.4593140221,0.6113220153,0.6813100266,0.7021086032,0.784523266,0.8021510041,1.0,1.0,1433.310481,1462.906404,1160.46758,1297.165234,1403.244912,1407.06899,1307.8302,1270.869819,1241.904396,1224.617737,1171.212065,1197.393321,1181.068409,15
